timestamp_local,timestamp_utc,open,high,low,close,volume,average,bar_count
2026-07-10T10:38:00+08:00,2026-07-10T02:38:00+00:00,3.53,3.54,3.52,3.52,384000.0,3.5255,13
2026-07-10T10:39:00+08:00,2026-07-10T02:39:00+00:00,3.52,3.52,3.52,3.52,274000.0,3.52,10
2026-07-10T10:40:00+08:00,2026-07-10T02:40:00+00:00,3.52,3.53,3.52,3.53,822000.0,3.52,8
2026-07-10T10:41:00+08:00,2026-07-10T02:41:00+00:00,3.52,3.53,3.52,3.52,22000.0,3.521,4
2026-07-10T10:42:00+08:00,2026-07-10T02:42:00+00:00,3.52,3.54,3.52,3.54,964000.0,3.5295,14
2026-07-10T10:43:00+08:00,2026-07-10T02:43:00+00:00,3.54,3.54,3.53,3.53,166000.0,3.535,12
2026-07-10T10:44:00+08:00,2026-07-10T02:44:00+00:00,3.53,3.54,3.53,3.54,64000.0,3.5315,4
2026-07-10T10:45:00+08:00,2026-07-10T02:45:00+00:00,3.53,3.54,3.53,3.54,60000.0,3.5355,4
2026-07-10T10:46:00+08:00,2026-07-10T02:46:00+00:00,3.54,3.54,3.53,3.54,408000.0,3.539,15
2026-07-10T10:47:00+08:00,2026-07-10T02:47:00+00:00,3.54,3.55,3.54,3.54,22000.0,3.541,6
2026-07-10T10:48:00+08:00,2026-07-10T02:48:00+00:00,3.54,3.55,3.54,3.55,94000.0,3.5445,8
2026-07-10T10:49:00+08:00,2026-07-10T02:49:00+00:00,3.55,3.56,3.54,3.55,2736000.0,3.55,16
2026-07-10T10:50:00+08:00,2026-07-10T02:50:00+00:00,3.56,3.56,3.55,3.56,230000.0,3.5595,15
2026-07-10T10:51:00+08:00,2026-07-10T02:51:00+00:00,3.56,3.56,3.55,3.55,548000.0,3.5505,12
2026-07-10T10:52:00+08:00,2026-07-10T02:52:00+00:00,3.55,3.55,3.54,3.55,184000.0,3.545,14
2026-07-10T10:53:00+08:00,2026-07-10T02:53:00+00:00,3.55,3.56,3.55,3.55,818000.0,3.5505,15
2026-07-10T10:54:00+08:00,2026-07-10T02:54:00+00:00,3.55,3.55,3.55,3.55,62000.0,3.55,5
2026-07-10T10:55:00+08:00,2026-07-10T02:55:00+00:00,3.55,3.55,3.54,3.55,580000.0,3.5475,15
2026-07-10T10:56:00+08:00,2026-07-10T02:56:00+00:00,3.54,3.55,3.54,3.54,292000.0,3.541,14
2026-07-10T10:57:00+08:00,2026-07-10T02:57:00+00:00,3.54,3.54,3.52,3.52,306000.0,3.53,12
2026-07-10T10:58:00+08:00,2026-07-10T02:58:00+00:00,3.52,3.53,3.52,3.52,330000.0,3.5255,12
2026-07-10T10:59:00+08:00,2026-07-10T02:59:00+00:00,3.52,3.52,3.52,3.52,256000.0,3.52,7
2026-07-10T11:00:00+08:00,2026-07-10T03:00:00+00:00,3.52,3.53,3.52,3.53,2018000.0,3.526,13
2026-07-10T11:01:00+08:00,2026-07-10T03:01:00+00:00,3.53,3.54,3.53,3.53,586000.0,3.5325,16
2026-07-10T11:02:00+08:00,2026-07-10T03:02:00+00:00,3.54,3.54,3.54,3.54,2000.0,3.54,1
2026-07-10T11:03:00+08:00,2026-07-10T03:03:00+00:00,3.53,3.54,3.53,3.53,1614000.0,3.54,9
2026-07-10T11:04:00+08:00,2026-07-10T03:04:00+00:00,3.54,3.54,3.54,3.54,708000.0,3.54,10
2026-07-10T11:05:00+08:00,2026-07-10T03:05:00+00:00,3.54,3.54,3.53,3.54,1026000.0,3.54,9
2026-07-10T11:06:00+08:00,2026-07-10T03:06:00+00:00,3.54,3.55,3.54,3.54,510000.0,3.5495,8
2026-07-10T11:07:00+08:00,2026-07-10T03:07:00+00:00,3.55,3.55,3.54,3.55,254000.0,3.549,8
2026-07-10T11:08:00+08:00,2026-07-10T03:08:00+00:00,3.55,3.55,3.54,3.55,358000.0,3.5495,15
2026-07-10T11:09:00+08:00,2026-07-10T03:09:00+00:00,3.54,3.54,3.54,3.54,26000.0,3.54,2
2026-07-10T11:10:00+08:00,2026-07-10T03:10:00+00:00,3.54,3.54,3.54,3.54,36000.0,3.54,5
2026-07-10T11:11:00+08:00,2026-07-10T03:11:00+00:00,3.55,3.56,3.54,3.56,2936000.0,3.5575,25
2026-07-10T11:12:00+08:00,2026-07-10T03:12:00+00:00,3.56,3.56,3.55,3.56,148000.0,3.5555,13
2026-07-10T11:13:00+08:00,2026-07-10T03:13:00+00:00,3.55,3.56,3.55,3.56,94000.0,3.5565,12
2026-07-10T11:14:00+08:00,2026-07-10T03:14:00+00:00,3.55,3.57,3.55,3.57,340000.0,3.56,10
2026-07-10T11:15:00+08:00,2026-07-10T03:15:00+00:00,3.57,3.57,3.56,3.56,212000.0,3.568,15
2026-07-10T11:16:00+08:00,2026-07-10T03:16:00+00:00,3.56,3.57,3.56,3.56,242000.0,3.56,7
2026-07-10T11:17:00+08:00,2026-07-10T03:17:00+00:00,3.56,3.56,3.56,3.56,30000.0,3.56,4
2026-07-10T11:18:00+08:00,2026-07-10T03:18:00+00:00,3.55,3.57,3.55,3.56,676000.0,3.5595,9
2026-07-10T11:19:00+08:00,2026-07-10T03:19:00+00:00,3.56,3.56,3.55,3.56,114000.0,3.5575,5
2026-07-10T11:20:00+08:00,2026-07-10T03:20:00+00:00,3.56,3.56,3.56,3.56,6000.0,3.56,2
2026-07-10T11:21:00+08:00,2026-07-10T03:21:00+00:00,3.55,3.56,3.55,3.56,810000.0,3.56,9
2026-07-10T11:22:00+08:00,2026-07-10T03:22:00+00:00,3.56,3.56,3.56,3.56,8000.0,3.56,1
2026-07-10T11:23:00+08:00,2026-07-10T03:23:00+00:00,3.55,3.56,3.55,3.56,42000.0,3.557,6
2026-07-10T11:24:00+08:00,2026-07-10T03:24:00+00:00,3.55,3.56,3.55,3.55,20000.0,3.557,4
2026-07-10T11:25:00+08:00,2026-07-10T03:25:00+00:00,3.55,3.56,3.55,3.56,22000.0,3.558,4
2026-07-10T11:26:00+08:00,2026-07-10T03:26:00+00:00,3.56,3.56,3.55,3.55,530000.0,3.55,15
2026-07-10T11:27:00+08:00,2026-07-10T03:27:00+00:00,3.55,3.55,3.55,3.55,30000.0,3.55,3
2026-07-10T11:28:00+08:00,2026-07-10T03:28:00+00:00,3.55,3.55,3.55,3.55,48000.0,3.55,5
2026-07-10T11:29:00+08:00,2026-07-10T03:29:00+00:00,3.55,3.55,3.55,3.55,58000.0,3.55,4
2026-07-10T11:30:00+08:00,2026-07-10T03:30:00+00:00,3.56,3.56,3.55,3.55,20000.0,3.556,4
2026-07-10T11:31:00+08:00,2026-07-10T03:31:00+00:00,3.55,3.56,3.55,3.56,504000.0,3.551,8
2026-07-10T11:32:00+08:00,2026-07-10T03:32:00+00:00,3.54,3.55,3.54,3.55,48000.0,3.5415,5
2026-07-10T11:33:00+08:00,2026-07-10T03:33:00+00:00,3.54,3.54,3.54,3.54,2000.0,3.54,1
2026-07-10T11:34:00+08:00,2026-07-10T03:34:00+00:00,3.54,3.54,3.53,3.53,296000.0,3.5395,5
2026-07-10T11:35:00+08:00,2026-07-10T03:35:00+00:00,3.54,3.54,3.53,3.53,84000.0,3.536,5
2026-07-10T11:36:00+08:00,2026-07-10T03:36:00+00:00,3.53,3.53,3.53,3.53,90000.0,3.53,5
2026-07-10T11:37:00+08:00,2026-07-10T03:37:00+00:00,3.53,3.53,3.53,3.53,32000.0,3.53,4
2026-07-10T11:38:00+08:00,2026-07-10T03:38:00+00:00,3.52,3.54,3.52,3.54,366000.0,3.5295,8
2026-07-10T11:39:00+08:00,2026-07-10T03:39:00+00:00,3.53,3.54,3.53,3.54,104000.0,3.5305,3
2026-07-10T11:40:00+08:00,2026-07-10T03:40:00+00:00,3.54,3.54,3.53,3.53,106000.0,3.53,3
2026-07-10T11:41:00+08:00,2026-07-10T03:41:00+00:00,3.53,3.53,3.52,3.52,468000.0,3.5285,6
2026-07-10T11:42:00+08:00,2026-07-10T03:42:00+00:00,3.53,3.53,3.53,3.53,40000.0,3.53,2
2026-07-10T11:43:00+08:00,2026-07-10T03:43:00+00:00,3.52,3.53,3.52,3.53,126000.0,3.52,3
2026-07-10T11:44:00+08:00,2026-07-10T03:44:00+00:00,3.53,3.53,3.53,3.53,0.0,3.53,0
2026-07-10T11:45:00+08:00,2026-07-10T03:45:00+00:00,3.52,3.53,3.52,3.53,1826000.0,3.52,25
2026-07-10T11:46:00+08:00,2026-07-10T03:46:00+00:00,3.53,3.53,3.51,3.51,70000.0,3.5155,4
2026-07-10T11:47:00+08:00,2026-07-10T03:47:00+00:00,3.51,3.52,3.51,3.52,90000.0,3.5195,2
2026-07-10T11:48:00+08:00,2026-07-10T03:48:00+00:00,3.52,3.52,3.51,3.52,440000.0,3.5195,7
2026-07-10T11:49:00+08:00,2026-07-10T03:49:00+00:00,3.52,3.52,3.52,3.52,76000.0,3.52,4
2026-07-10T11:50:00+08:00,2026-07-10T03:50:00+00:00,3.52,3.52,3.51,3.51,72000.0,3.5125,6
2026-07-10T11:51:00+08:00,2026-07-10T03:51:00+00:00,3.52,3.52,3.51,3.51,34000.0,3.511,3
2026-07-10T11:52:00+08:00,2026-07-10T03:52:00+00:00,3.51,3.53,3.51,3.52,622000.0,3.528,8
2026-07-10T11:53:00+08:00,2026-07-10T03:53:00+00:00,3.53,3.54,3.53,3.53,608000.0,3.53,13
2026-07-10T11:54:00+08:00,2026-07-10T03:54:00+00:00,3.53,3.53,3.53,3.53,46000.0,3.53,3
2026-07-10T11:55:00+08:00,2026-07-10T03:55:00+00:00,3.53,3.53,3.53,3.53,82000.0,3.53,7
2026-07-10T11:56:00+08:00,2026-07-10T03:56:00+00:00,3.53,3.53,3.53,3.53,26000.0,3.53,3
2026-07-10T11:57:00+08:00,2026-07-10T03:57:00+00:00,3.53,3.53,3.53,3.53,138000.0,3.53,3
2026-07-10T11:58:00+08:00,2026-07-10T03:58:00+00:00,3.54,3.54,3.54,3.54,70000.0,3.54,8
2026-07-10T11:59:00+08:00,2026-07-10T03:59:00+00:00,3.53,3.54,3.53,3.53,312000.0,3.5345,14
2026-07-10T13:00:00+08:00,2026-07-10T05:00:00+00:00,3.53,3.53,3.51,3.51,1672000.0,3.5165,25
2026-07-10T13:01:00+08:00,2026-07-10T05:01:00+00:00,3.52,3.52,3.51,3.51,364000.0,3.5105,8
2026-07-10T13:02:00+08:00,2026-07-10T05:02:00+00:00,3.51,3.51,3.5,3.5,656000.0,3.5005,7
2026-07-10T13:03:00+08:00,2026-07-10T05:03:00+00:00,3.5,3.5,3.49,3.49,328000.0,3.491,9
2026-07-10T13:04:00+08:00,2026-07-10T05:04:00+00:00,3.49,3.49,3.48,3.48,54000.0,3.482,3
2026-07-10T13:05:00+08:00,2026-07-10T05:05:00+00:00,3.49,3.49,3.49,3.49,428000.0,3.49,8
2026-07-10T13:06:00+08:00,2026-07-10T05:06:00+00:00,3.5,3.5,3.49,3.49,1210000.0,3.493,10
2026-07-10T13:07:00+08:00,2026-07-10T05:07:00+00:00,3.49,3.49,3.48,3.49,192000.0,3.485,7
2026-07-10T13:08:00+08:00,2026-07-10T05:08:00+00:00,3.49,3.5,3.49,3.5,154000.0,3.4925,11
2026-07-10T13:09:00+08:00,2026-07-10T05:09:00+00:00,3.49,3.5,3.49,3.5,8000.0,3.495,3
2026-07-10T13:10:00+08:00,2026-07-10T05:10:00+00:00,3.5,3.5,3.5,3.5,350000.0,3.5,5
2026-07-10T13:11:00+08:00,2026-07-10T05:11:00+00:00,3.5,3.5,3.49,3.5,304000.0,3.491,6
2026-07-10T13:12:00+08:00,2026-07-10T05:12:00+00:00,3.49,3.49,3.49,3.49,32000.0,3.49,2
2026-07-10T13:13:00+08:00,2026-07-10T05:13:00+00:00,3.48,3.49,3.48,3.49,178000.0,3.4895,5
2026-07-10T13:14:00+08:00,2026-07-10T05:14:00+00:00,3.48,3.48,3.48,3.48,1302000.0,3.48,9
2026-07-10T13:15:00+08:00,2026-07-10T05:15:00+00:00,3.48,3.49,3.48,3.49,40000.0,3.483,4
2026-07-10T13:16:00+08:00,2026-07-10T05:16:00+00:00,3.48,3.48,3.48,3.48,500000.0,3.48,6
2026-07-10T13:17:00+08:00,2026-07-10T05:17:00+00:00,3.48,3.48,3.47,3.47,48000.0,3.472,4
2026-07-10T13:18:00+08:00,2026-07-10T05:18:00+00:00,3.47,3.48,3.47,3.47,650000.0,3.4765,11
2026-07-10T13:19:00+08:00,2026-07-10T05:19:00+00:00,3.48,3.48,3.48,3.48,52000.0,3.48,3
