timestamp_local,timestamp_utc,open,high,low,close,volume,average,bar_count
2026-07-10T13:32:00-04:00,2026-07-10T17:32:00+00:00,13.81,13.81,13.8,13.8,1966.0,13.808,13
2026-07-10T13:33:00-04:00,2026-07-10T17:33:00+00:00,13.8,13.8,13.8,13.8,0.0,13.8,0
2026-07-10T13:34:00-04:00,2026-07-10T17:34:00+00:00,13.8,13.8,13.78,13.79,1183.0,13.795,9
2026-07-10T13:35:00-04:00,2026-07-10T17:35:00+00:00,13.79,13.79,13.78,13.79,1320.0,13.788,7
2026-07-10T13:36:00-04:00,2026-07-10T17:36:00+00:00,13.79,13.79,13.79,13.79,100.0,13.79,1
2026-07-10T13:37:00-04:00,2026-07-10T17:37:00+00:00,13.79,13.8,13.79,13.8,3800.0,13.797,17
2026-07-10T13:38:00-04:00,2026-07-10T17:38:00+00:00,13.8,13.81,13.8,13.8,400.0,13.805,3
2026-07-10T13:39:00-04:00,2026-07-10T17:39:00+00:00,13.8,13.8,13.8,13.8,2900.0,13.8,10
2026-07-10T13:40:00-04:00,2026-07-10T17:40:00+00:00,13.8,13.81,13.8,13.8,626.0,13.801,6
2026-07-10T13:41:00-04:00,2026-07-10T17:41:00+00:00,13.8,13.81,13.8,13.8,100.0,13.805,1
2026-07-10T13:42:00-04:00,2026-07-10T17:42:00+00:00,13.8,13.8,13.8,13.8,0.0,13.8,0
2026-07-10T13:43:00-04:00,2026-07-10T17:43:00+00:00,13.8,13.8,13.79,13.79,3480.0,13.799,13
2026-07-10T13:44:00-04:00,2026-07-10T17:44:00+00:00,13.79,13.8,13.79,13.8,900.0,13.797,7
2026-07-10T13:45:00-04:00,2026-07-10T17:45:00+00:00,13.8,13.8,13.8,13.8,0.0,13.8,0
2026-07-10T13:46:00-04:00,2026-07-10T17:46:00+00:00,13.79,13.8,13.79,13.79,162.0,13.795,1
2026-07-10T13:47:00-04:00,2026-07-10T17:47:00+00:00,13.79,13.8,13.79,13.79,290.0,13.79,1
2026-07-10T13:48:00-04:00,2026-07-10T17:48:00+00:00,13.8,13.81,13.8,13.81,2999.0,13.805,19
2026-07-10T13:49:00-04:00,2026-07-10T17:49:00+00:00,13.81,13.82,13.81,13.81,168.0,13.815,1
2026-07-10T13:50:00-04:00,2026-07-10T17:50:00+00:00,13.81,13.82,13.81,13.81,100.0,13.815,1
2026-07-10T13:51:00-04:00,2026-07-10T17:51:00+00:00,13.81,13.81,13.8,13.8,2222.0,13.81,16
2026-07-10T13:52:00-04:00,2026-07-10T17:52:00+00:00,13.8,13.8,13.8,13.8,0.0,13.8,0
2026-07-10T13:53:00-04:00,2026-07-10T17:53:00+00:00,13.8,13.8,13.8,13.8,0.0,13.8,0
2026-07-10T13:54:00-04:00,2026-07-10T17:54:00+00:00,13.8,13.81,13.8,13.8,1500.0,13.8,10
2026-07-10T13:55:00-04:00,2026-07-10T17:55:00+00:00,13.8,13.81,13.8,13.81,1414.0,13.81,12
2026-07-10T13:56:00-04:00,2026-07-10T17:56:00+00:00,13.81,13.82,13.81,13.81,100.0,13.815,1
2026-07-10T13:57:00-04:00,2026-07-10T17:57:00+00:00,13.81,13.81,13.8,13.8,2305.0,13.809,15
